Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Chest [mm],Abd [mm],InspInd
12.24,-3.17427326784291,0.747347695378907,0.156223726850438,1164.88085605282,1127.96085305191,0
12.25,-3.17427326784291,0.73899717970713,0.163655451225868,1164.88085605282,1127.96085305191,0
12.26,-3.17427326784291,0.755019053178896,0.171125532390298,1164.91276285321,1127.99298994941,0
12.27,-3.17427326784291,0.768692248671699,0.178744088899551,1164.91276285321,1127.99298994941,0
12.28,-3.17427326784291,0.791422709486537,0.186544663690342,1164.94466965359,1127.99298994941,0
12.29,-3.17427326784291,0.78777364049168,0.194440645440233,1164.94466965359,1127.99298994941,0
12.3,-3.17427326784291,0.792542119818981,0.202342224241787,1164.97657645398,1128.02512684692,0
12.31,-3.17427326784291,0.801994026009212,0.210314904970928,1165.00848325437,1128.02512684692,0
12.32,-3.17427326784291,0.823806135979529,0.218443905780871,1165.04039005476,1128.05726374443,0
12.33,-3.17427326784291,0.813518307731344,0.226630527999426,1165.07229685515,1128.05726374443,0
12.34,-3.17427326784291,0.801164519813096,0.234703942137148,1165.1999240567,1128.05726374443,0
12.35,-3.17427326784291,0.83023803168395,0.242860954894633,1165.29564445786,1128.08940064193,0
12.36,-3.17427326784291,0.823806135979529,0.25113117573295,1165.35945805864,1128.08940064193,0
12.37,-3.17427326784291,0.825955666406998,0.259379984744883,1165.48708526019,1128.12153753944,0
12.38,-3.17427326784291,0.792821725444127,0.267473871704139,1165.61471246174,1128.12153753944,0
12.39,-3.17427326784291,0.828902169142564,0.275582491177072,1165.77424646368,1128.12153753944,0
12.4,-3.17427326784291,0.795612377245719,0.283705063909014,1165.93378046562,1128.15367443695,0
12.41,-3.17427326784291,0.796725901061801,0.291666755300551,1166.06140766718,1128.15367443695,0
12.42,-3.17427326784291,0.804477412731898,0.29967277186952,1166.15712806834,1128.15367443695,0
12.43,-3.17427326784291,0.827028336555635,0.307830300615957,1166.28475526989,1128.18581133445,0
12.44,-3.17427326784291,0.82943677233851,0.316112626160428,1166.41238247144,1128.18581133445,0
12.45,-3.17427326784291,0.826760299492509,0.324393611519583,1166.50810287261,1128.18581133445,0
12.46,-3.17427326784291,0.824612866516547,0.332650477349628,1166.60382327377,1128.21794823196,0
12.47,-3.17427326784291,0.839529553959107,0.340971189452007,1166.73145047532,1128.21794823196,0
12.48,-3.17427326784291,0.830771775250289,0.349322696098054,1166.82717087649,1128.21794823196,0
12.49,-3.17427326784291,0.827831927031747,0.357615714609464,1166.95479807804,1128.25008512946,0
12.5,-3.17427326784291,0.840321189735146,0.365956480193298,1167.0505184792,1128.25008512946,0
12.51,-3.17427326784291,0.836620480762548,0.374341188545787,1167.17814568076,1128.25008512946,0
12.52,-3.17427326784291,0.850805951953453,0.382778320709367,1167.27386608192,1128.25008512946,0
12.53,-3.17427326784291,0.846103887354699,0.391262869905908,1167.40149328347,1128.25008512946,0
12.54,-3.17427326784291,0.870124425905449,0.399844011472208,1167.56102728541,1128.28222202697,0
12.55,-3.17427326784291,0.860905661029077,0.408499161906881,1167.72056128735,1128.28222202697,0
12.56,-3.17427326784291,0.838472876946311,0.416996054596758,1167.94390889007,1128.28222202697,0
12.57,-3.17427326784291,0.860648174658422,0.425491659854781,1168.1353496924,1128.28222202697,0
12.58,-3.17427326784291,0.850805951953453,0.434048930487841,1168.3906040955,1128.28222202697,0
12.59,-3.17427326784291,0.865015019278003,0.442628035343998,1168.64585849861,1128.28222202697,0
12.6,-3.17427326784291,0.839793515466639,0.451152078017721,1168.99683330287,1128.28222202697,0
12.61,-3.17427326784291,0.82165098216044,0.459459300505857,1169.34780810714,1128.28222202697,0
12.62,-3.17427326784291,0.813245817920407,0.467633784506261,1169.69878291141,1128.28222202697,0
12.63,-3.17427326784291,0.812700564209817,0.475763516416912,1170.01785091529,1128.28222202697,0
12.64,-3.17427326784291,0.795890904254863,0.483806473759235,1170.40073251995,1128.28222202697,0
12.65,-3.17427326784291,0.81786579791472,0.491875257270083,1170.75170732421,1128.28222202697,0
12.66,-3.17427326784291,0.812154944434175,0.500025360981828,1171.10268212848,1128.28222202697,0
12.67,-3.17427326784291,0.800334153875889,0.508087806473378,1171.45365693275,1128.28222202697,0
12.68,-3.17427326784291,0.789179125356662,0.516035372869541,1171.77272493663,1128.28222202697,0
12.69,-3.17427326784291,0.79198261242851,0.523941181558467,1172.09179294051,1128.28222202697,0
12.7,-3.17427326784291,0.80144111727337,0.531908300206976,1172.378954144,1128.28222202697,0
12.71,-3.17427326784291,0.798948292829419,0.53991024725749,1172.63420854711,1128.28222202697,0
12.72,-3.17427326784291,0.780708263327319,0.547808530038274,1172.82564934944,1128.28222202697,0
12.73,-3.17427326784291,0.806403648391471,0.555744089596868,1173.01709015176,1128.28222202697,0
12.74,-3.17427326784291,0.813245817920407,0.563842336928427,1173.1766241537,1128.28222202697,0
12.75,-3.17427326784291,0.786083741569106,0.571838984725875,1173.39997175642,1128.28222202697,0
12.76,-3.17427326784291,0.792821725444127,0.579733512060941,1173.59141255875,1128.28222202697,0
12.77,-3.17427326784291,0.785519634039283,0.587625218858358,1173.81476016146,1128.28222202697,0
12.78,-3.17427326784291,0.811335826783068,0.59560949616247,1174.00620096379,1128.28222202697,0
12.79,-3.17427326784291,0.794218277038116,0.603637266681576,1174.22954856651,1128.28222202697,0
12.8,-3.17427326784291,0.80144111727337,0.611615563653133,1174.38908256845,1128.28222202697,0
12.81,-3.17427326784291,0.817052405572352,0.619708031267362,1174.58052337078,1128.28222202697,0
12.82,-3.17427326784291,0.808873496895788,0.627837660779702,1174.74005737272,1128.28222202697,0
12.83,-3.17427326784291,0.82165098216044,0.635990283174983,1174.89959137466,1128.28222202697,0
12.84,-3.17427326784291,0.827028336555635,0.644233679768564,1175.0591253766,1128.28222202697,0
12.85,-3.17427326784291,0.801164519813096,0.652374644050408,1175.15484577776,1128.31435892448,0
12.86,-3.17427326784291,0.815694949234317,0.660458941395645,1175.25056617893,1128.31435892448,0
12.87,-3.17427326784291,0.815151333746255,0.668613172810548,1175.34628658009,1128.31435892448,0
12.88,-3.17427326784291,0.820030899778165,0.67678908397817,1175.44200698125,1128.34649582198,0
12.89,-3.17427326784291,0.78777364049168,0.684828106679519,1175.56963418281,1128.34649582198,0
12.9,-3.17427326784291,0.792821725444127,0.692731083509198,1175.72916818475,1128.37863271949,0
12.91,-3.17427326784291,0.799780097628191,0.70069409262456,1175.8567953863,1128.37863271949,0
12.92,-3.17427326784291,0.792821725444127,0.708657101739921,1175.95251578746,1128.37863271949,0
12.93,-3.17427326784291,0.783259141197154,0.716537506073128,1176.01632938824,1128.37863271949,0
12.94,-3.17427326784291,0.775009586680574,0.724328849712516,1176.1120497894,1128.410769617,0
12.95,-3.17427326784291,0.766671270248655,0.732037253997162,1176.14395658979,1128.410769617,0
12.96,-3.17427326784291,0.771282868349413,0.739727024690153,1176.17586339018,1128.4429065145,0
12.97,-3.17427326784291,0.763484638670134,0.747400862225251,1176.23967699095,1128.4429065145,0
12.98,-3.17427326784291,0.738397100696513,0.754910270922084,1176.30349059173,1128.4429065145,0
12.99,-3.17427326784291,0.761740857241514,0.762410960711774,1176.36730419251,1128.4429065145,0
13,-3.17427326784291,0.751488157507953,0.769977105785521,1176.49493139406,1128.47504341201,0
13.01,-3.17427326784291,0.746457465527038,0.777466833900696,1176.59065179522,1128.47504341201,0
13.02,-3.17427326784291,0.751783032213242,0.784958036389398,1176.654465396,1128.47504341201,0
13.03,-3.17427326784291,0.751783032213242,0.79247586671153,1176.68637219639,1128.50718030951,0
13.04,-3.17427326784291,0.766671270248655,0.800068138223839,1176.71827899677,1128.57145410453,0
13.05,-3.17427326784291,0.757071137480768,0.807686850262487,1176.75018579716,1128.73213859206,0
13.06,-3.17427326784291,0.76551402993579,0.815299776099569,1176.75018579716,1128.76427548956,0
13.07,-3.17427326784291,0.777008877677766,0.823012390637637,1176.75018579716,1128.86068618208,0
13.08,-3.17427326784291,0.790582111575956,0.830850345583906,1176.81399939794,1128.92495997709,0
13.09,-3.17427326784291,0.776152669288039,0.838684019488226,1176.9097197991,1128.92495997709,0
13.1,-3.17427326784291,0.78777364049168,0.846503651037124,1177.03734700065,1128.9570968746,0
13.11,-3.17427326784291,0.779287500979175,0.854338956744479,1177.16497420221,1128.9570968746,0
13.12,-3.17427326784291,0.796725901061801,0.862219023754684,1177.29260140376,1128.98923377211,0
13.13,-3.17427326784291,0.774437412673689,0.870074840323361,1177.38832180492,1128.98923377211,0
13.14,-3.17427326784291,0.771857380807733,0.877806314290768,1177.4521354057,1129.02137066961,0
13.15,-3.17427326784291,0.782126444811036,0.885576233418862,1177.51594900648,1129.18205515714,0
13.16,-3.17427326784291,0.808325293852879,0.893528492112181,1177.51594900648,1129.27846584966,0
13.17,-3.17427326784291,0.794497292777283,0.901542605045332,1177.54785580686,1129.37487654218,0
13.18,-3.17427326784291,0.793659951291053,0.909483391265674,1177.54785580686,1129.40701343969,0
13.19,-3.17427326784291,0.788054937997696,0.917391965712118,1177.57976260725,1129.43915033719,0
13.2,-3.17427326784291,0.803374633032221,0.925349113567267,1177.67548300842,1129.50342413221,0
13.21,-3.17427326784291,0.785237428305714,0.933292173873957,1177.83501701036,1129.53556102971,0
13.22,-3.17427326784291,0.804477412731898,0.941240748079145,1177.96264421191,1129.56769792722,0
13.23,-3.17427326784291,0.783824875572968,0.949182259520669,1177.9945510123,1129.56769792722,0
13.24,-3.17427326784291,0.812700564209817,0.957164886719583,1178.05836461307,1129.66410861974,0
13.25,-3.17427326784291,0.777008877677766,0.965113433929021,1178.09027141346,1129.79265620976,0
13.26,-3.17427326784291,0.801164519813096,0.973004300916476,1178.09027141346,1129.88906690228,0
13.27,-3.17427326784291,0.799780097628191,0.981009024003682,1178.12217821385,1129.95334069729,0
13.28,-3.17427326784291,0.795612377245719,0.988985986378052,1178.12217821385,1130.01761449231,0
13.29,-3.17427326784291,0.792821725444127,0.996928156891501,1178.15408501424,1130.01761449231,0
13.3,-3.17427326784291,0.799780097628191,1.00489116600686,1178.21789861501,1130.04975138981,0
13.31,-3.17427326784291,0.800334153875889,1.01289173726438,1178.34552581656,1130.04975138981,0
13.32,-3.17427326784291,0.804201859576792,1.02091441733165,1178.47315301812,1130.08188828732,0
13.33,-3.17427326784291,0.797560023678377,1.02892322674792,1178.66459382044,1130.21043587734,0
13.34,-3.17427326784291,0.793380641076072,1.03687793007169,1178.792221022,1130.40325726238,0
13.35,-3.17427326784291,0.795890904254863,1.04482428779835,1178.85603462277,1130.4996679549,0
13.36,-3.17427326784291,0.785519634039283,1.05273134048982,1178.85603462277,1130.59607864742,0
13.37,-3.17427326784291,0.773005124758903,1.06052396428381,1178.85603462277,1130.69248933994,0
13.38,-3.17427326784291,0.78777364049168,1.06832785811006,1178.88794142316,1130.78890003245,0
13.39,-3.17427326784291,0.786083741569106,1.07619714502037,1178.88794142316,1130.88531072497,0
13.4,-3.17427326784291,0.786365643583393,1.08405939194613,1178.91984822355,1130.94958451999,0
13.41,-3.17427326784291,0.790301713584665,1.09194272873197,1179.01556862471,1130.98172141749,0
13.42,-3.17427326784291,0.797560023678377,1.09988203741829,1179.14319582626,1130.98172141749,0
13.43,-3.17427326784291,0.770995451582082,1.10772481479459,1179.27082302782,1131.013858315,0
13.44,-3.17427326784291,0.78777364049168,1.11551866025496,1179.33463662859,1131.013858315,0
13.45,-3.17427326784291,0.772718348594421,1.12332112020039,1179.36654342898,1131.17454280253,0
13.46,-3.17427326784291,0.804477412731898,1.13120709900702,1179.39845022937,1131.39950108507,0
13.47,-3.17427326784291,0.779003037563609,1.1391245012585,1179.39845022937,1131.5601855726,0
13.48,-3.17427326784291,0.782126444811036,1.14693014867037,1179.39845022937,1131.65659626512,0
13.49,-3.17427326784291,0.771857380807733,1.15470006779846,1179.39845022937,1131.72087006013,0
13.5,-3.17427326784291,0.780992105642943,1.16246431523072,1179.49417063053,1131.72087006013,0
13.51,-3.17427326784291,0.773005124758903,1.17023430138273,1179.5898910317,1131.72087006013,0
13.52,-3.17427326784291,0.78777364049168,1.17803819520898,1179.71751823325,1131.72087006013,0
13.53,-3.17427326784291,0.764065014762057,1.18579738848525,1179.90895903558,1131.75300695764,0
13.54,-3.17427326784291,0.776152669288039,1.1934984769055,1180.06849303752,1131.78514385515,0
13.55,-3.17427326784291,0.747347695378907,1.20111597872883,1180.13230663829,1132.0743759327,0
13.56,-3.17427326784291,0.758533513070857,1.20864538477108,1180.16421343868,1132.36360801026,0
13.57,-3.17427326784291,0.75589920003283,1.2162175483366,1180.16421343868,1132.5885662928,0
13.58,-3.17427326784291,0.738397100696513,1.22368902984025,1180.16421343868,1132.74925078033,0
13.59,-3.17427326784291,0.752372434916254,1.23114287751831,1180.16421343868,1132.90993526786,0
13.6,-3.17427326784291,0.749716473728882,1.23865332206154,1180.16421343868,1133.00634596038,0
13.61,-3.15295641439586,0.725986181484503,1.2460318353376,1180.16421343868,1133.03848285789,0
13.62,-3.06575110483973,0.706804628922363,1.25319578938964,1180.22802703946,1133.07061975539,0
13.63,-3.1316395609488,0.718930158484515,1.26032446332667,1180.32374744062,1133.07061975539,0
13.64,-3.00955212757023,0.697651604057477,1.26740737213938,1180.48328144256,1133.07061975539,0
13.65,-2.87971311112,0.677995490436802,1.27428560761185,1180.6428154445,1133.07061975539,0
13.66,-2.89521627726331,0.677014073048356,1.28106065542928,1180.80234944644,1133.1027566529,0
13.67,-2.87002363228043,0.70271629199029,1.28795930725447,1180.89806984761,1133.19916734542,0
13.68,-2.86227204920878,0.677341370177965,1.29485959556531,1180.89806984761,1133.45626252547,0
13.69,-2.90490575610288,0.685149597775172,1.30167205040508,1180.89806984761,1133.71335770552,0
13.7,-2.89909206879914,0.690627015374529,1.30855093347083,1180.89806984761,1133.90617909056,0
13.71,-2.88940258995957,0.686119378299866,1.3154346654392,1180.89806984761,1134.06686357809,0
13.72,-2.93784998415742,0.687087790042662,1.32230070128091,1180.89806984761,1134.22754806562,0
13.73,-2.85258257036921,0.677341370177965,1.32912284708201,1180.92997664799,1134.42036945066,0
13.74,-2.84289309152964,0.682556780157647,1.33592233783369,1180.92997664799,1134.54891704068,0
13.75,-2.8235141338505,0.68450231411837,1.34275763330507,1180.96188344838,1134.6774646307,0
13.76,-2.78669411426013,0.670103906476989,1.34953066440805,1181.02569704916,1134.77387532322,0
13.77,-2.76343936504517,0.670765084641261,1.35623500936364,1181.12141745032,1134.83814911824,0
13.78,-2.66654457664948,0.654035141503793,1.36285901049437,1181.24904465187,1134.83814911824,0
13.79,-2.62584876552328,0.65199870124691,1.36938917970812,1181.40857865381,1134.87028601574,0
13.8,-2.53089187289551,0.637909056070762,1.37583871849471,1181.53620585537,1134.87028601574,0
13.81,-2.44756235487521,0.632675915521934,1.38219164335267,1181.60001945614,1134.87028601574,0
13.82,-2.39136337760571,0.614910547664948,1.38842957566861,1181.60001945614,1134.87028601574,0
13.83,-2.32547492149664,0.598100539854168,1.3944946311062,1181.60001945614,1134.90242291325,0
13.84,-2.2925306934421,0.601794834029198,1.40049410797562,1181.60001945614,1134.99883360577,0
13.85,-2.362294941087,0.627045762043653,1.40663831095598,1181.60001945614,1135.32020258083,0
13.86,-2.28671700613836,0.604734020422645,1.41279720986831,1181.63192625653,1135.6737084534,0
13.87,-2.38361179453405,0.617787337861429,1.41890981665974,1181.63192625653,1135.99507742846,0
13.88,-2.39717706490945,0.619220721082608,1.42509485695446,1181.63192625653,1136.28430950602,0
13.89,-2.35648125378326,0.626692198011007,1.43132442154992,1181.66383305692,1136.54140468606,0
13.9,-2.31190965112124,0.602898708085649,1.43747237608041,1181.66383305692,1136.7342260711,0
13.91,-2.30222017228167,0.609843511520021,1.44353608717843,1181.69573985731,1136.89491055863,0
13.92,-2.21113907118972,0.595500897757997,1.44956280922483,1181.69573985731,1136.89491055863,0
13.93,-2.21695275849346,0.597729854637368,1.4555289629868,1181.75955345808,1136.89491055863,0
13.94,-2.19563590504641,0.599580988999818,1.46151551720499,1181.85527385925,1136.89491055863,0
13.95,-2.11424428279402,0.587255679369505,1.46744970054683,1181.95099426041,1136.92704745614,0
13.96,-2.15106430238439,0.591392658130923,1.47334294223434,1182.07862146196,1136.92704745614,0
13.97,-2.12005797009777,0.58498681443047,1.47922483959714,1182.27006226429,1136.95918435365,0
13.98,-2.14912640661647,0.588386831003935,1.48509170782432,1182.42959626623,1137.18414263619,0
13.99,-2.14912640661647,0.591392658130923,1.49099060526999,1182.46150306662,1137.56978540626,0
